Package_Name,IO_Operations,File_Operations,Network_Operations,Time_Operations,Security_Operations,Process_Operations,Read_Processes,Write_Processes,Read_Data_Transfer,Write_Data_Transfer,File_Access_Processes,Total_Dependencies_List,Direct_Dependencies_List,Indirect_Dependencies_List,Root_DIR_Access,Temp_DIR_Access,Home_DIR_Access,User_DIR_Access,Sys_DIR_Access,Etc_DIR_Access,Other_DIR_Access,Local_IPs_Access,Remote_IPs_Access,Local_Port_Access,Remote_Port_Access,Total_Dependencies,Direct_Dependencies,Indirect_Dependencies,Pattern_4,Pattern_5,Pattern_6,Pattern_7,Pattern_8,Pattern_9,Pattern_10,Level
antchain_sdk_acc-1.0.0.tar.gz,"ioctl, poll",,uname,,,getpid,"opensnoop-bpfcc, nautilus, tcpstates-bpfcc, filetop-bpfcc, pgrep","opensnoop-bpfcc, strace, StreamT~ns, sqldb:c~lite, pip","opensnoop-bpfcc, filetop-bpfcc, pip, nautilus, gnome-system-mo","StreamT~ns, strace, pip, sqldb:c~lite, opensnoop-bpfcc","gnome-system-mo, pip, pgrep, StreamT~ns, sqldb:c~lite",antchain_sdk_acc-1.0.0;,,,505,65,1505,1733,1289,418,2502,1,12,134,2,4,3,1,ioctl -> ioctl -> ioctl,lseek -> lseek -> lseek,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,lseek -> lseek -> lseek -> no-error -> no-fd,openat -> fstat -> ioctl -> no-error -> no-fd,0
antchain_sdk_acm-1.0.0.tar.gz,"ioctl, poll",,uname,,,getpid,"opensnoop-bpfcc, nautilus, tcpstates-bpfcc, filetop-bpfcc, pgrep","opensnoop-bpfcc, strace, StreamT~ns, sqldb:c~lite, pip","opensnoop-bpfcc, filetop-bpfcc, pip, gnome-system-mo, nautilus","StreamT~ns, strace, pip, sqldb:c~lite, opensnoop-bpfcc","gnome-system-mo, pip, pgrep, StreamT~ns, sqldb:c~lite",antchain_sdk_acm-1.0.0;,,,0,31,5685,231,649,144,1824,2,6,17,2,0,0,0,fstat -> ioctl -> lseek,openat -> fstat -> ioctl,read -> poll -> read -> no-error -> no-fd,poll -> read -> read -> error=EAGAIN -> no-fd,fstat -> ioctl -> lseek -> no-error -> no-fd,openat -> fstat -> ioctl -> no-error -> no-fd,lseek -> openat -> fstat -> no-error -> no-fd,1
antchain_sdk_dog-1.0.0.tar.gz,"ioctl, poll",,uname,clock_gettime,,getpid,"opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc, gnome-system-mo, pgrep","strace, opensnoop-bpfcc, StreamTrans, Classif~date, sqldb:c~lite","opensnoop-bpfcc, filetop-bpfcc, gnome-system-mo, pip, tcpstates-bpfcc","StreamTrans, strace, Classif~date, pip, sqldb:c~lite","gnome-system-mo, StreamTrans, clear, pip, sqldb:c~lite",antchain_sdk_dog-1.0.0;,,,6,164,2087,2176,1216,782,2967,2,40,69,6,0,0,0,newfstatat -> openat -> fstat,ioctl -> ioctl -> ioctl,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,lseek -> lseek -> lseek -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,close -> newfstatat -> newfstatat -> no-error -> no-fd,1
antchain_sdk_ent-1.0.0.tar.gz,"ioctl, poll",,uname,clock_gettime,,"wait4, getpid","opensnoop-bpfcc, tcpstates-bpfcc, filetop-bpfcc, gnome-system-mo, pgrep","strace, opensnoop-bpfcc, StreamTrans, Classif~date, sqldb:c~lite","opensnoop-bpfcc, filetop-bpfcc, gnome-system-mo, pip, tcpstates-bpfcc","StreamTrans, strace, Classif~date, sqldb:c~lite, pip","gnome-system-mo, StreamTrans, clear, pip, sqldb:c~lite",antchain_sdk_ent-1.0.0;,,,0,148,1480,814,1286,220,898,2,59,152,21,9,0,8,newfstatat -> openat -> fstat,fstat -> ioctl -> lseek,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,openat -> fstat -> ioctl -> no-error -> no-fd,0
antchain_sdk_mytc-1.0.0.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",clock_gettime,,"vfork, wait4, getpid","opensnoop-bpfcc, gnome-system-mo, filetop-bpfcc, tcpstates-bpfcc, pgrep","StreamTrans, strace, opensnoop-bpfcc, Classif~date, sqldb:c~lite","opensnoop-bpfcc, filetop-bpfcc, gnome-system-mo, pip, clear","StreamTrans, Classif~date, sqldb:c~lite, strace, glean.dispatche","gnome-system-mo, StreamTrans, clear, sqldb:c~lite, pip",antchain_sdk_mytc-1.0.0;,,,0,24,10,419,136,324,622,0,0,0,0,1,1,0,newfstatat -> openat -> fstat,close -> newfstatat -> newfstatat,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,close -> newfstatat -> newfstatat -> no-error -> no-fd,0
antchain_sdk_pcc-1.0.0.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",clock_gettime,,"vfork, wait4, getpid","opensnoop-bpfcc, tcpstates-bpfcc, filetop-bpfcc, pgrep, gnome-system-mo","strace, opensnoop-bpfcc, StreamTrans, StreamT~ns, Classif~date","opensnoop-bpfcc, filetop-bpfcc, pip, gnome-system-mo, tcpstates-bpfcc","StreamTrans, StreamT~ns, strace, pip, Classif~date","gnome-system-mo, pip, pgrep, StreamTrans, sqldb:c~lite",antchain_sdk_pcc-1.0.0;,,,497,202,2996,1602,1173,576,1132,2,28,107,9,7,2,5,read -> read -> clock_gettime,newfstatat -> newfstatat -> newfstatat,clock_gettime -> clock_gettime -> clock_gettime -> no-error -> no-fd,clock_gettime -> lseek -> clock_gettime -> no-error -> no-fd,lseek -> clock_gettime -> lseek -> no-error -> no-fd,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,0
antchain_sdk_rms-1.0.0.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",clock_gettime,,"vfork, wait4, getpid","opensnoop-bpfcc, filetop-bpfcc, gnome-system-mo, tcpstates-bpfcc, pgrep","strace, opensnoop-bpfcc, StreamT~ns, StreamTrans, Classif~date","opensnoop-bpfcc, filetop-bpfcc, gnome-system-mo, pip, tcpstates-bpfcc","StreamT~ns, StreamTrans, strace, Classif~date, pip","gnome-system-mo, StreamT~ns, clear, sqldb:c~lite, pgrep",antchain_sdk_rms-1.0.0;,,,501,102,1972,1226,1275,225,239,2,24,79,10,1,0,0,newfstatat -> openat -> fstat,clock_gettime -> lseek -> clock_gettime,clock_gettime -> clock_gettime -> clock_gettime -> no-error -> no-fd,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,lseek -> clock_gettime -> lseek -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,1
apch-0.0.6.tar.gz,"ioctl, poll",pipe2,uname,clock_gettime,,"vfork, wait4, getpid","opensnoop-bpfcc, gnome-system-mo, filetop-bpfcc, tcpstates-bpfcc, pgrep","strace, StreamT~ns, opensnoop-bpfcc, StreamTrans, Classif~date","opensnoop-bpfcc, filetop-bpfcc, gnome-system-mo, pip, pgrep","StreamT~ns, StreamTrans, strace, Classif~date, pip","gnome-system-mo, StreamT~ns, clear, sqldb:c~lite, pgrep",apch-0.0.6; numpy-2.2.0;,,numpy;,0,11,2,263,1290,170,1013,1,9,16,1,38,10,28,openat -> fstat -> ioctl,lseek -> lseek -> lseek,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,ioctl -> lseek -> lseek -> no-error -> no-fd,fstat -> ioctl -> lseek -> error=ENOENT -> no-fd,1
ascii-chillah-99.0.tar.gz,"ioctl, poll",pipe2,,,,"vfork, wait4, getpid","opensnoop-bpfcc, pgrep, filetop-bpfcc, tcpstates-bpfcc, pip","opensnoop-bpfcc, strace, StreamTrans, Cache2, sqldb:c~lite","opensnoop-bpfcc, filetop-bpfcc, pgrep, pip, tcpstates-bpfcc","StreamTrans, strace, sqldb:c~lite, pip, opensnoop-bpfcc","pgrep, clear, pip, StreamTrans, systemd-oomd",ascii-chillah-99.0;,,,501,29,2701,1570,55,470,606,2,8,21,3,0,0,0,,,,,,,,1
asn2crypto-4.5.2.tar.gz,"poll, ioctl",,uname,,,getpid,"opensnoop-bpfcc, pgrep, tcpstates-bpfcc, filetop-bpfcc, nautilus","strace, opensnoop-bpfcc, StreamTrans, Cache2, Classif~date","opensnoop-bpfcc, filetop-bpfcc, pip, pgrep, gnome-system-mo","StreamTrans, strace, pip, sqldb:c~lite, Classif~date","pgrep, pip, clear, gnome-system-mo, StreamTrans",asn2crypto-4.5.2;,,,0,31,1046,833,84,392,4384,3,20,26,10,0,0,0,newfstatat -> openat -> fstat,poll -> read -> read,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,read -> poll -> read -> error=EAGAIN -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,poll -> read -> read -> no-error -> fd=3,1
asynci-1.0.0.tar.gz,"ioctl, poll",pipe2,uname,,,"wait4, vfork, getpid","opensnoop-bpfcc, tcpstates-bpfcc, filetop-bpfcc, pgrep, gnome-system-mo","opensnoop-bpfcc, strace, StreamTrans, StreamT~ns, sqldb:c~lite","opensnoop-bpfcc, filetop-bpfcc, pip, gnome-system-mo, tcpstates-bpfcc","StreamTrans, strace, StreamT~ns, sqldb:c~lite, pip","gnome-system-mo, StreamTrans, pip, sqldb:c~lite, pgrep",asynci-1.0.0;,,,501,105,1853,1321,1274,220,270,2,53,124,16,0,0,0,newfstatat -> newfstatat -> openat,close -> newfstatat -> newfstatat,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,close -> newfstatat -> newfstatat -> no-error -> no-fd,1
asynncio-1.0.0.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,geteuid,"vfork, wait4, getpid","opensnoop-bpfcc, pgrep, filetop-bpfcc, tcpstates-bpfcc, pip","strace, opensnoop-bpfcc, StreamTrans, python, StreamT~ns","opensnoop-bpfcc, filetop-bpfcc, pip, pgrep, gnome-system-mo","strace, StreamTrans, pip, sqldb:c~lite, StreamT~ns","gnome-system-mo, pgrep, pip, StreamTrans, sqldb:c~lite",asynncio-1.0.0;,,,4,106,945,759,894,107,685,2,18,20,10,4,3,1,newfstatat -> openat -> fstat,fstat -> ioctl -> lseek,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,lseek -> lseek -> lseek -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,ioctl -> lseek -> lseek -> no-error -> no-fd,0
awscl-1.27.67.tar.gz,ioctl,,,,,getpid,"opensnoop-bpfcc, pgrep, tcpstates-bpfcc, filetop-bpfcc, pip","strace, opensnoop-bpfcc, StreamTrans, python, StreamT~ns","opensnoop-bpfcc, filetop-bpfcc, pip, pgrep, gnome-system-mo","strace, StreamTrans, pip, StreamT~ns, Classif~date","pgrep, pip, gnome-system-mo, strace, StreamTrans",PyYAML-5.4.1; awscl-1.27.67; botocore-1.29.67; colorama-0.4.4; docutils-0.16; jmespath-1.0.1; pyasn1-0.6.1; python-dateutil-2.9.0.post0; rsa-4.7.2; s3transfer-0.6.2; six-1.17.0; urllib3-1.26.20;,,"PyYAML<5.5,>=3.10; botocore==1.29.67; colorama<0.4.5,>=0.2.5; docutils<0.17,>=0.10; jmespath<2.0.0,>=0.7.1; pyasn1>=0.1.3; python-dateutil<3.0.0,>=2.1; rsa<4.8,>=3.1.2; s3transfer<0.7.0,>=0.6.0; six>=1.5; urllib3<1.27,>=1.25.4;",501,3797,3046,2081,1301,749,3381,1,17,50,2,7,2,5,newfstatat -> openat -> fstat,close -> newfstatat -> newfstatat,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,close -> newfstatat -> newfstatat -> no-error -> no-fd,0
awsclie-1.27.67.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,geteuid,"vfork, wait4, getpid","opensnoop-bpfcc, pgrep, filetop-bpfcc, tcpstates-bpfcc, pip","strace, opensnoop-bpfcc, StreamTrans, python, StreamT~ns","opensnoop-bpfcc, filetop-bpfcc, pip, pgrep, gnome-system-mo","strace, StreamTrans, pip, StreamT~ns, Classif~date","pgrep, pip, gnome-system-mo, strace, sqldb:c~lite",PyYAML-5.4.1; awsclie-1.27.67; botocore-1.29.67; colorama-0.4.4; docutils-0.16; jmespath-1.0.1; pyasn1-0.6.1; python-dateutil-2.9.0.post0; rsa-4.7.2; s3transfer-0.6.2; six-1.17.0; urllib3-1.26.20;,,"PyYAML<5.5,>=3.10; botocore==1.29.67; colorama<0.4.5,>=0.2.5; docutils<0.17,>=0.10; jmespath<2.0.0,>=0.7.1; pyasn1>=0.1.3; python-dateutil<3.0.0,>=2.1; rsa<4.8,>=3.1.2; s3transfer<0.7.0,>=0.6.0; six>=1.5; urllib3<1.27,>=1.25.4;",505,853,4065,2749,1297,847,3998,3,42,269,16,6,5,1,newfstatat -> openat -> fstat,fstat -> ioctl -> lseek,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,openat -> fstat -> ioctl -> no-error -> no-fd,0
b2-sdk-python-1.8.0.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,geteuid,"vfork, wait4, getpid","opensnoop-bpfcc, filetop-bpfcc, pool-org.gnome., pgrep, gnome-system-mo","strace, StreamTrans, pool-org.gnome., opensnoop-bpfcc, StreamT~ns","filetop-bpfcc, pool-org.gnome., gnome-system-mo, pip, opensnoop-bpfcc","pool-org.gnome., StreamTrans, StreamT~ns, strace, sqldb:c~lite","gnome-system-mo, pool-org.gnome., StreamTrans, pgrep, sqldb:c~lite",b2-sdk-python-1.8.0; peppercorn-0.6;,,peppercorn;,0,106,1213,644,1270,124,217,2,33,126,14,2,1,1,newfstatat -> newfstatat -> openat,fstat -> ioctl -> lseek,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,close -> newfstatat -> newfstatat -> no-error -> no-fd,1
beautilfulsoup-1.0.0.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,geteuid,"vfork, wait4, getpid","pgrep, opensnoop-bpfcc, pool-org.gnome., filetop-bpfcc, nautilus","opensnoop-bpfcc, strace, StreamT~ns, StreamTrans, sqldb:c~lite","opensnoop-bpfcc, filetop-bpfcc, pgrep, gnome-system-mo, pip","strace, StreamT~ns, opensnoop-bpfcc, StreamTrans, sqldb:c~lite","pgrep, gnome-system-mo, grep, nautilus, sqldb:c~lite",BeautilfulSoup-1.0.0;,,,0,43,445,765,1346,249,7055,2,103,204,29,40,3,37,lseek -> lseek -> lseek,fstat -> ioctl -> lseek,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,ioctl -> lseek -> lseek -> no-error -> no-fd,lseek -> lseek -> lseek -> no-error -> no-fd,0
bip-util-1.0.0.tar.gz,"ioctl, poll",,,,,getpid,"opensnoop-bpfcc, pgrep, gnome-system-mo, systemd-logind, filetop-bpfcc","opensnoop-bpfcc, strace, StreamT~ns, StreamTrans, sqldb:c~lite","opensnoop-bpfcc, filetop-bpfcc, gnome-system-mo, pip, pgrep","StreamT~ns, StreamTrans, strace, pip, sqldb:c~lite","gnome-system-mo, pgrep, pip, sqldb:c~lite, StreamT~ns",bip-util-1.0.0;,,,501,43,1481,1272,1294,276,2802,2,16,38,5,0,22,142,poll -> read -> read,read -> read -> read,read -> read -> clock_gettime -> no-error -> no-fd,clock_gettime -> poll -> read -> no-error -> no-fd,read -> clock_gettime -> poll -> error=EAGAIN -> no-fd,poll -> read -> read -> no-error -> fd=6,read -> clock_gettime -> poll -> no-error -> no-fd,0
bip-utile-1.0.0.tar.gz,"ioctl, poll",,uname,,,getpid,"pgrep, opensnoop-bpfcc, filetop-bpfcc, (imedated), gnome-system-mo","opensnoop-bpfcc, StreamT~ns, sqldb:c~lite, BgIOThr~Pool, Cache2","opensnoop-bpfcc, filetop-bpfcc, pgrep, gnome-system-mo, sqldb:c~lite","Cache2, sqldb:c~lite, StreamT~ns, opensnoop-bpfcc, sqldb:p~lite","pgrep, gnome-system-mo, sqldb:c~lite, Cache2, opensnoop-bpfcc",bip-utile-1.0.0;,,,0,105,757,1168,1324,268,6819,2,14,36,4,2,1,1,newfstatat -> newfstatat -> openat,ioctl -> ioctl -> ioctl,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,fstat -> ioctl -> lseek -> no-error -> no-fd,openat -> fstat -> ioctl -> no-error -> no-fd,0
bip-utisl-1.0.0.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,,"vfork, wait4, getpid","opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc, pgrep, systemd-logind","opensnoop-bpfcc, strace, StreamTrans, http, appstreamcli","opensnoop-bpfcc, filetop-bpfcc, pip, gnome-system-mo, pgrep","StreamTrans, strace, apt-get, python3, pip","gnome-system-mo, pgrep, pip, StreamTrans, opensnoop-bpfcc",bip-utisl-1.0.0;,,,501,40,3895,1781,1305,652,1894,2,7,17,3,0,0,0,fstat -> ioctl -> lseek,openat -> fstat -> ioctl,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,openat -> fstat -> ioctl -> no-error -> no-fd,fstat -> ioctl -> lseek -> error=ENOENT -> no-fd,1
botoo3-1.26.67.tar.gz,"ioctl, poll",pipe2,uname,,,"vfork, wait4, getpid","opensnoop-bpfcc, tcpstates-bpfcc, filetop-bpfcc, pgrep, pip","opensnoop-bpfcc, strace, StreamTrans, sqldb:c~lite, pip","opensnoop-bpfcc, filetop-bpfcc, pip, tcpstates-bpfcc, gnome-system-mo","strace, StreamTrans, pip, opensnoop-bpfcc, Cache2","pgrep, gnome-system-mo, pip, opensnoop-bpfcc, StreamTrans",botocore-1.29.165; botoo3-1.26.67; jmespath-1.0.1; python-dateutil-2.9.0.post0; s3transfer-0.6.2; six-1.17.0; urllib3-1.26.20;,,"botocore<1.30.0,>=1.29.67; jmespath<2.0.0,>=0.7.1; python-dateutil<3.0.0,>=2.1; s3transfer<0.7.0,>=0.6.0; six>=1.5; urllib3<1.27,>=1.25.4;",501,77,2693,1170,64,214,370,2,12,32,5,12,4,8,newfstatat -> openat -> fstat,fstat -> ioctl -> lseek,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,lseek -> lseek -> lseek -> no-error -> no-fd,fstat -> ioctl -> lseek -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,1
brokescolors-0.0.0.tar.gz,"poll, ioctl",,uname,,,getpid,,,,,,brokescolors-0.0.0;,,,8,64,1261,2004,111,595,5920,3,125,791,32,4,2,2,newfstatat -> newfstatat -> openat,fstat -> ioctl -> lseek,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,fstat -> ioctl -> lseek -> no-error -> no-fd,1
builderknower2-0.1.12.tar.gz,"ioctl, poll",pipe2,uname,,,"vfork, wait4, getpid","opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc, pgrep, pip","opensnoop-bpfcc, strace, StreamTrans, sqldb:c~lite, Cache2","opensnoop-bpfcc, filetop-bpfcc, pip, gnome-system-mo, tcpstates-bpfcc","strace, StreamTrans, Cache2, sqldb:c~lite, opensnoop-bpfcc","gnome-system-mo, pip, pgrep, gnome-terminal-, Cache2",builderknower2-0.1.12; certifi-2024.8.30; charset-normalizer-3.4.0; idna-3.10; requests-2.32.3; urllib3-2.2.3;,,"certifi>=2017.4.17; charset-normalizer<4,>=2; idna<4,>=2.5; requests; urllib3<3,>=1.21.1;",0,88,1521,1236,1232,553,4574,0,0,0,0,0,0,0,newfstatat -> openat -> fstat,fstat -> ioctl -> lseek,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,openat -> fstat -> ioctl -> no-error -> no-fd,0
capmonstercloudclieent-1.0.0.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,,"vfork, wait4, getpid","opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc, pgrep, pip","opensnoop-bpfcc, strace, StreamT~ns, StreamTrans, Classif~date","opensnoop-bpfcc, filetop-bpfcc, pip, tcpstates-bpfcc, gnome-system-mo","StreamT~ns, strace, pip, opensnoop-bpfcc, StreamTrans","gnome-system-mo, pgrep, pip, StreamT~ns, opensnoop-bpfcc",capmonstercloudclieent-1.0.0;,,,0,20,1253,217,1280,100,217,2,37,125,15,0,0,0,ioctl -> ioctl -> ioctl,newfstatat -> newfstatat -> openat,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,read -> read -> brk -> no-error -> no-fd,1
capmonstercloudclienet-1.0.0.tar.gz,"ioctl, poll",,uname,,,"wait4, getpid","opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc, pgrep, pip","opensnoop-bpfcc, strace, StreamT~ns, StreamTrans, Indexed~IO","opensnoop-bpfcc, filetop-bpfcc, pip, tcpstates-bpfcc, gnome-system-mo","StreamT~ns, strace, pip, opensnoop-bpfcc, StreamTrans","gnome-system-mo, pgrep, pip, StreamT~ns, opensnoop-bpfcc",capmonstercloudclienet-1.0.0;,,,8,8,5,882,511,260,993,2,57,141,18,0,0,0,ioctl -> ioctl -> ioctl,lseek -> lseek -> lseek,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,lseek -> lseek -> lseek -> no-error -> no-fd,ioctl -> ioctl -> ioctl -> no-error -> no-fd,0
capmonstercloudclinent-1.0.0.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,,"vfork, wait4, getpid","opensnoop-bpfcc, tcpstates-bpfcc, filetop-bpfcc, pgrep, pip","opensnoop-bpfcc, strace, StreamT~ns, StreamTrans, Indexed~IO","opensnoop-bpfcc, filetop-bpfcc, pip, tcpstates-bpfcc, gnome-system-mo","StreamT~ns, strace, pip, opensnoop-bpfcc, StreamTrans","gnome-system-mo, pgrep, pip, StreamT~ns, opensnoop-bpfcc",capmonstercloudclinent-1.0.0;,,,501,26,2705,1620,1280,533,1300,2,33,93,14,1,1,0,newfstatat -> newfstatat -> newfstatat,read -> read -> read,read -> poll -> read -> no-error -> no-fd,poll -> read -> read -> error=EAGAIN -> no-fd,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> poll -> no-error -> fd=4,fstat -> ioctl -> lseek -> no-error -> no-fd,0
capmonstercloudcluodclient-1.0.0.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,,"vfork, wait4, getpid","opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc, pgrep, systemd-logind","strace, opensnoop-bpfcc, StreamT~ns, StreamTrans, Indexed~IO","opensnoop-bpfcc, filetop-bpfcc, pip, tcpstates-bpfcc, gnome-system-mo","StreamT~ns, strace, pip, opensnoop-bpfcc, StreamTrans","pip, gnome-system-mo, pgrep, StreamT~ns, opensnoop-bpfcc",capmonstercloudcluodclient-1.0.0;,,,503,30,2921,1423,1275,249,276,2,25,37,9,13,4,9,lseek -> lseek -> lseek,ioctl -> ioctl -> ioctl,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,lseek -> lseek -> lseek -> no-error -> no-fd,ioctl -> ioctl -> ioctl -> no-error -> no-fd,1
capmonsterclouddclient-1.0.0.tar.gz,"ioctl, poll",,uname,,,getpid,"opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc, pgrep, systemd-logind","opensnoop-bpfcc, strace, StreamT~ns, StreamTrans, Indexed~IO","opensnoop-bpfcc, filetop-bpfcc, pip, tcpstates-bpfcc, gnome-system-mo","StreamT~ns, strace, pip, opensnoop-bpfcc, StreamTrans","gnome-system-mo, pip, pgrep, StreamT~ns, opensnoop-bpfcc",capmonsterclouddclient-1.0.0;,,,505,159,2710,1838,1308,318,815,1,8,62,2,15,4,11,ioctl -> ioctl -> ioctl,lseek -> lseek -> lseek,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,lseek -> lseek -> lseek -> no-error -> no-fd,openat -> fstat -> ioctl -> no-error -> no-fd,0
capmonsterclouudclient-1.0.0.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,geteuid,"vfork, wait4, getpid","opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc, pgrep, systemd-logind","opensnoop-bpfcc, strace, StreamT~ns, StreamTrans, Indexed~IO","opensnoop-bpfcc, filetop-bpfcc, pip, tcpstates-bpfcc, pgrep","StreamT~ns, strace, pip, opensnoop-bpfcc, StreamTrans","pgrep, gnome-system-mo, pip, StreamT~ns, opensnoop-bpfcc",capmonsterclouudclient-1.0.0;,,,0,100,712,1210,787,563,3848,2,102,202,36,0,0,0,lseek -> clock_gettime -> lseek,clock_gettime -> clock_gettime -> clock_gettime,read -> clock_gettime -> poll -> no-error -> no-fd,clock_gettime -> clock_gettime -> clock_gettime -> no-error -> no-fd,poll -> read -> read -> no-error -> no-fd,read -> read -> clock_gettime -> error=EAGAIN -> no-fd,clock_gettime -> poll -> read -> no-error -> fd=4,0
